51330001,3,00,-1,4,0,3,5,4
51330002,3,00,-1,4,0,3,5,4
51330003,3,00,-1,4,0,3,5,4
51330004,3,00,-1,4,0,3,5,4
51330005,3,00,-1,4,0,3,5,4
51330006,3,00,-1,4,0,3,5,4
51330007,3,00,-1,4,0,3,5,4
51330008,3,00,-1,4,0,3,5,4
51330009,3,00,-1,4,0,3,5,4
51330010,3,00,-1,4,0,3,5,4
51330011,3,00,-1,4,0,3,5,4
51330012,3,00,-1,4,0,3,5,4
51330013,3,00,-1,4,0,3,5,4
51330014,3,00,-1,4,0,3,5,4
51330015,3,00,-1,4,0,3,5,4
51330016,3,00,-1,4,0,3,5,4
51330017,3,00,-1,4,0,3,5,4
51330018,3,00,-1,4,0,3,5,4
51330019,3,00,-1,4,0,3,5,4
51330020,3,00,-1,4,0,3,5,4
51330021,3,00,-1,4,0,3,5,4
51330022,3,00,-1,4,0,3,5,4
51330023,3,00,-1,4,0,3,5,4
51330024,3,00,-1,4,0,3,5,4
51330025,3,00,-1,4,0,3,5,4
51330026,3,00,-1,4,0,3,5,4
51330027,3,00,-1,4,0,3,5,4
51330028,3,00,-1,4,0,3,5,4
51330029,3,00,-1,4,0,3,5,4
51330030,3,00,-1,4,0,3,5,4
51330031,3,00,-1,4,0,3,5,4
51330032,3,00,-1,4,0,3,5,4
51330033,3,00,-1,4,0,3,5,4
51330034,3,00,-1,4,0,3,5,4
51330035,3,00,-1,4,0,3,5,4
51330036,3,00,-1,4,0,3,5,4
51330037,3,00,-1,4,0,3,5,4
51330038,3,00,-1,4,0,3,5,4
51330039,3,00,-1,4,0,3,5,4
51330040,3,00,-1,4,0,3,5,4
51330041,3,00,-1,4,0,3,5,4
51330042,3,00,-1,4,0,3,5,4
51330043,3,00,-1,4,0,3,5,4
51330044,3,00,-1,4,0,3,5,4
51330045,3,00,-1,4,0,3,5,4
51330046,3,00,-1,4,0,3,5,4
51330047,3,00,-1,4,0,3,5,4
51340001,3,00,-1,4,1,3,1,4
51340002,3,00,-1,4,1,3,1,4
51340003,3,00,-1,4,1,3,1,4
51340004,3,00,-1,4,1,3,1,4
51340005,3,00,-1,4,1,3,1,4
51340006,3,00,-1,4,1,3,1,4
51340007,3,00,-1,4,1,3,1,4
51340008,3,00,-1,4,1,3,1,4
51340009,3,00,-1,4,1,3,1,4
51340010,3,00,-1,4,1,3,1,4
51340011,3,00,-1,4,1,3,1,4
51340012,3,00,-1,4,1,3,1,4
51340013,3,00,-1,4,1,3,1,4
51340014,3,00,-1,4,1,3,1,4
51340015,3,00,-1,4,1,3,1,4
51340016,3,00,-1,4,1,3,1,4
51340017,3,00,-1,4,1,3,1,4
51340018,3,00,-1,4,1,3,1,4
51340019,3,00,-1,4,1,3,1,4
51340020,3,00,-1,4,1,3,1,4
51340021,3,00,-1,4,1,3,1,4
51340022,3,00,-1,4,1,3,1,4
51340023,3,00,-1,4,1,3,1,4
51340024,3,00,-1,4,1,3,1,4
51340025,3,00,-1,4,1,3,1,4
51340026,3,00,-1,4,1,3,1,4
51340027,3,00,-1,4,1,3,1,4
51340028,3,00,-1,4,1,3,1,4
51340029,3,00,-1,4,1,3,1,4
51340030,3,00,-1,4,1,3,1,4
51340031,3,00,-1,4,1,3,1,4
51340032,3,00,-1,4,1,3,1,4
51340033,3,00,-1,4,1,3,1,4
51340034,3,00,-1,4,1,3,1,4
51340035,3,00,-1,4,1,3,1,4
51340036,3,00,-1,4,1,3,1,4
51340037,3,00,-1,4,1,3,1,4
51340038,3,00,-1,4,1,3,1,4
51340039,3,00,-1,4,1,3,1,4
51340040,3,00,-1,4,1,3,1,4
51340041,3,00,-1,4,1,3,1,4
51340042,3,00,-1,4,1,3,1,4
51340043,3,00,-1,4,1,3,1,4
51340044,3,00,-1,4,1,3,1,4
51340045,3,00,-1,4,1,3,1,4
51340046,3,00,-1,4,1,3,1,4
51340047,3,00,-1,4,1,3,1,4
51350001,3,00,-1,4,1,3,3,4
51350002,3,00,-1,4,1,3,3,4
51350003,3,00,-1,4,1,3,3,4
51350004,3,00,-1,4,1,3,3,4
51350005,3,00,-1,4,1,3,3,4
51350006,3,00,-1,4,1,3,3,4
51350007,3,00,-1,4,1,3,3,4
51350008,3,00,-1,4,1,3,3,4
51350009,3,00,-1,4,1,3,3,4
51350010,3,00,-1,4,1,3,3,4
51350011,3,00,-1,4,1,3,3,4
51350012,3,00,-1,4,1,3,3,4
51350013,3,00,-1,4,1,3,3,4
51350014,3,00,-1,4,1,3,3,4
51350015,3,00,-1,4,1,3,3,4
51350016,3,00,-1,4,1,3,3,4
51350017,3,00,-1,4,1,3,3,4
51350018,3,00,-1,4,1,3,3,4
51350019,3,00,-1,4,1,3,3,4
51350020,3,00,-1,4,1,3,3,4
51350021,3,00,-1,4,1,3,3,4
51350022,3,00,-1,4,1,3,3,4
51350023,3,00,-1,4,1,3,3,4
51350024,3,00,-1,4,1,3,3,4
51350025,3,00,-1,4,1,3,3,4
51350026,3,00,-1,4,1,3,3,4
51350027,3,00,-1,4,1,3,3,4
51350028,3,00,-1,4,1,3,3,4
51350029,3,00,-1,4,1,3,3,4
51350030,3,00,-1,4,1,3,3,4
51350031,3,00,-1,4,1,3,3,4
51350032,3,00,-1,4,1,3,3,4
51350033,3,00,-1,4,1,3,3,4
51350034,3,00,-1,4,1,3,3,4
51350035,3,00,-1,4,1,3,3,4
51350036,3,00,-1,4,1,3,3,4
51350037,3,00,-1,4,1,3,3,4
51350038,3,00,-1,4,1,3,3,4
51350039,3,00,-1,4,1,3,3,4
51350040,3,00,-1,4,1,3,3,4
51350041,3,00,-1,4,1,3,3,4
51350042,3,00,-1,4,1,3,3,4
51350043,3,00,-1,4,1,3,3,4
