060101,2,01,-1,1,-1,1,-1,2
060102,2,01,-1,1,-1,1,-1,2
060103,2,01,-1,1,-1,1,-1,2
060104,2,01,-1,1,-1,1,-1,2
060105,2,01,-1,1,-1,1,-1,2
060106,2,01,-1,1,-1,1,-1,2
060107,2,01,-1,1,-1,1,-1,2
060108,2,01,-1,1,-1,1,-1,2
060109,2,01,-1,1,-1,1,-1,2
060110,2,01,-1,1,-1,1,-1,2
060111,2,01,-1,1,-1,1,-1,2
060112,2,01,-1,1,-1,1,-1,2
060113,2,01,-1,1,-1,1,-1,2
060114,2,01,-1,1,-1,1,-1,2
060115,2,01,-1,1,-1,1,-1,2
060116,2,01,-1,1,-1,1,-1,2
060117,2,01,-1,1,-1,1,-1,2
060118,2,01,-1,1,-1,1,-1,2
060119,2,01,-1,1,-1,1,-1,2
060120,2,01,-1,1,-1,1,-1,2
060121,2,01,-1,1,-1,1,-1,2
060122,2,01,-1,1,-1,1,-1,2
060201,2,02,-1,1,-1,1,-1,2
060202,2,02,-1,1,-1,1,-1,2
060203,2,02,-1,1,-1,1,-1,2
060204,2,02,-1,1,-1,1,-1,2
060205,2,02,-1,1,-1,1,-1,2
060206,2,02,-1,1,-1,1,-1,2
060207,2,02,-1,1,-1,1,-1,2
060208,2,02,-1,1,-1,1,-1,2
060209,2,02,-1,1,-1,1,-1,2
060210,2,02,-1,1,-1,1,-1,2
060211,2,02,-1,1,-1,1,-1,2
060212,2,02,-1,1,-1,1,-1,2
060213,2,02,-1,1,-1,1,-1,2
060214,2,02,-1,1,-1,1,-1,2
060215,2,02,-1,1,-1,1,-1,2
060216,2,02,-1,1,-1,1,-1,2
060217,2,02,-1,1,-1,1,-1,2
060218,2,02,-1,1,-1,1,-1,2
060219,2,02,-1,1,-1,1,-1,2
060220,2,02,-1,1,-1,1,-1,2
060301,2,03,-1,1,-1,1,-1,2
060302,2,03,-1,1,-1,1,-1,2
060303,2,03,-1,1,-1,1,-1,2
060304,2,03,-1,1,-1,1,-1,2
060305,2,03,-1,1,-1,1,-1,2
060306,2,03,-1,1,-1,1,-1,2
060307,2,03,-1,1,-1,1,-1,2
060308,2,03,-1,1,-1,1,-1,2
060309,2,03,-1,1,-1,1,-1,2
060310,2,03,-1,1,-1,1,-1,2
060311,2,03,-1,1,-1,1,-1,2
060312,2,03,-1,1,-1,1,-1,2
060313,2,03,-1,1,-1,1,-1,2
060314,2,03,-1,1,-1,1,-1,2
060315,2,03,-1,1,-1,1,-1,2
060316,2,03,-1,1,-1,1,-1,2
060317,2,03,-1,1,-1,1,-1,2
060318,2,03,-1,1,-1,1,-1,2
060319,2,03,-1,1,-1,1,-1,2
060320,2,03,-1,1,-1,1,-1,2
060321,2,03,-1,1,-1,1,-1,2
